space,feature,3D,2D,tool,non_tool,distance,luminance
3.50186247513897,5.092836096145379,5.348551746638099,6.949623068368998,8.120077336549995,8.701062087356899,1.7505877954498996,2.1816887937385996
4.406317688319501,4.728338803639,4.1239823382950105,5.417513620314999,7.978274593595001,7.656190191500038,0.07866492472634001,0.4136044359523899
2.5350559729972013,1.5868051119042001,2.08136628640113,2.3282051745073002,1.5982340919339597,1.8945134159171002,0.7608926955089604,1.0014741114441996
7.245242757276999,7.50366498828,6.662544269850002,8.781305551377997,8.682405975895,11.020465875523998,0.7583138273101,1.0085295330143997
2.6489292803296007,2.5153891071620014,0.7874387678428999,3.1331651084872396,4.987378801669002,6.113099591300902,-0.6137234956348,-0.33561520081219953
1.4556176583601,1.5850464132775004,2.2928973506130004,2.9244890768341008,2.4959342840589995,2.9532608842336994,0.20243557579503993,0.10200123575100228
3.5922104984174,4.629752449584399,2.9053885856989496,4.668000015179999,5.890316471780999,6.977945520704496,1.5773070359299297,1.8032025685531397
0.69384255347009,0.9531915905392002,1.7168893908849798,3.3066078686259983,2.6291939207960984,4.380112689923301,0.3147367469267898,0.450930746686097
2.9841238264050007,3.260359948961002,2.352951036212599,3.3720520639321,4.332230325823002,4.249056804123801,0.2985841495857,0.4818951446590301
5.649015208243001,6.469044738657002,5.476649092241001,6.861833944060001,8.681940277399002,8.741522200222,0.7568225800529998,0.38912595327079996
4.218336785387999,4.284575764052399,2.234014930506601,3.2559156140749015,5.148026457712,5.378559913224999,0.21873192047450002,0.19158889043453997
4.8421432447208,5.3540213506552,1.3914038031649998,3.9241040166310013,5.786095796454601,6.218832441514636,0.42756327036270003,0.32793517012960005
