sub,lPPC_spaceloc,lPPC_distloc,lPPC_toolloc,lAPC_spaceloc,lAPC_distloc,lAPC_toolloc,rPPC_spaceloc,rPPC_distloc,rPPC_toolloc,rAPC_spaceloc,rAPC_distloc,rAPC_toolloc
1001.0,-0.006264447212239027,0.007015339586246793,0.0053583921591369085,-0.00189896603341582,0.010676317665599762,0.008583327460189815,0.006597309895811928,0.014505245456942631,0.005447390206116046,0.02000371140009426,0.01972245759973687,0.02218733405151422
1002.0,0.004874311160265937,0.013793111429862354,0.01738418747512119,0.01180450920502653,0.009670740970216744,0.012672114482103316,0.0026585377551170256,0.011481252855660729,-0.007760863211160135,0.016167872399331328,0.00942039454308508,0.01810997771942812
1003.0,0.010893244297817718,0.014563540645075314,0.01329836301915042,0.00606870684487731,0.00977968182232977,0.009110468761444635,0.01709432562184667,0.018246248122273174,0.021483920495082753,0.017802281492287016,0.009625962522533551,0.030131657963351804
1004.0,0.01985735955181462,0.0030319367506471766,0.0016811534246337712,0.020287909119427062,0.001377086814144445,0.0017429721960358635,0.01209243380646801,0.01290864159546812,0.0006947283960500037,0.0013274266168296046,0.004659307769466873,0.0016597380811768192
1005.0,0.014339522460998835,0.013904056463883832,0.0026322641013098967,0.012412542601665813,0.004916558553678876,0.017379351376485757,0.020366590506237656,0.01117010241873882,0.010085329051238991,0.004796560903020745,-0.0035241075051960567,0.005695845985190964
1006.0,0.012354879662035806,0.0034049066370253284,0.01957869890935356,0.017004808162702393,0.011972685118980801,0.017075258848424684,0.015035594557442999,0.016117792372900754,0.004962528046880848,0.024676889363717713,0.02516378532647726,0.007184414638976263
1007.0,-0.006843303178818499,0.0035519637747994685,0.007891174299209032,0.02006009686172713,-0.0006983577022793987,-0.007499838497983629,0.01185839210929751,0.01598250663071272,-0.0031819518377441745,0.025697035265322708,-0.0021633908101373043,0.026916575365506925
1008.0,0.012761460353841675,0.02964892163982941,0.008765731380053852,0.010758996106556572,0.00448310997132018,0.006193638973043034,0.005110806597305257,0.01682563239619321,0.027842957735232907,0.021539669445754542,0.016237258356456515,0.008630765317545188
1009.0,0.0340035299094891,0.007236548168442069,0.029793721821178346,0.020584831767285892,0.007786167878821184,0.042656618617273316,0.020317548021999088,0.01352251275826177,0.008855171376672919,0.03091570259628365,0.0229900955218692,0.04468786410552377
1010.0,0.021593415398069804,0.01453544036089913,0.031276076384858006,0.025116210252155765,-0.00859241658882877,-0.03958302833787902,0.018132984779840575,0.010099706115593077,0.0219102190180496,0.023320448606061805,0.018965251897499827,0.007928439127956217
1011.0,0.026716757505256598,0.01986187586088003,0.02491164407361742,0.02383153995434075,0.0167663999345401,0.0365221672408513,0.04116655254376064,0.020097413334964915,0.016399334641997967,0.02902575291741596,0.015512722625507366,0.05322496591572767
1012.0,-0.023715252078417275,-0.0008168936898664356,-0.013751508473284617,0.0013850952003419217,0.008728618914583385,0.02670662494964042,0.03823449371394521,0.011348710057266256,-0.0025704005637106364,0.023050860808268334,0.030178451161907614,0.02565411490257213
