sub,rPPC_spaceloc,rPPC_toolloc,rPPC_distloc,rAPC_spaceloc,rAPC_toolloc,rAPC_distloc
2001.0,0.4993020281829731,0.6157641251263776,0.5959536259819825,0.5885445801955081,0.6107160320258822,0.5754123058634152
2003.0,0.4200050572981019,0.342038180423455,0.451187432353089,0.4587102483254535,0.4419541742777448,0.4196703881618409
2004.0,0.4166248007181427,0.2962279976175031,0.4359626931639575,0.4175211241884752,0.3186990337228192,0.41721927901581
2005.0,0.2676691403026071,0.08694549099722301,0.22503267105572072,0.29070778388353946,0.26645024630855385,
2008.0,0.5218163477322688,,0.21587428503203349,0.524364624013271,,0.22440976106906066
2012.0,0.5730128598504496,,0.6024939312152101,0.5861968220591661,,0.5798378157104995
