space,feature,3D,2D,tool,non_tool,distance,luminance
5.625818193201599,7.696374230984997,8.551170636937995,8.552024019656596,9.985544544930999,10.701802652086796,1.4129011157994007,2.2410223522259987
1.866461156011701,2.5793468169780995,2.356879735603801,3.1229356945915994,4.5070671555518995,4.8796871535476996,-0.34875567434879196,0.43531135974674995
5.094565548491999,5.386994690217,5.366914045343297,6.6179058609889,6.559452367908002,7.460195248764602,-0.28140272564141,0.4560082737275
10.127178975994998,10.010086634241993,8.957079117469998,10.33812248957,12.424768189860002,13.80224965855,1.0565919987412098,1.45611770765735
3.8175697061924,4.434457609857002,1.9434449569536307,3.8417006363229986,6.073616831367499,5.9586410200548,-0.11065579376962993,0.6960083907018998
1.3138250103956,1.8762446831405994,2.3824727207087917,3.1050557101684,2.7199122786209995,3.116518160989,1.1669699057822995,1.4175792596186998
0.12005316305837999,2.6617298131191003,1.4859668452772998,4.588258100719,6.6943820655499975,8.553122537239998,1.8884352189452007,2.1146947497482005
2.2707516227994,2.275735714116799,2.7465895262280005,4.1954891241039975,5.418598603408002,6.105221130275003,0.2739829731709901,0.20853186208715
2.639451566777299,3.1635829508078013,3.0823226916069,3.7013708445420006,4.974593412736972,5.935375160189299,-0.28517005999563005,0.12372727055999999
5.841188065418001,7.458532540284999,5.788448882468,6.855699260853,9.991736072680999,11.073518093986003,0.8634351641283879,1.2483487637199926
5.126424472330999,5.614832848848,3.6708006933449995,5.125309261483,5.378587611988,5.847001621800003,0.50268767719458,0.44042462230309987
3.5717345589390006,4.037930020408001,1.1185311520158,2.417836533309001,5.3403375909638,6.389692284446002,-0.2522855515207,-0.9877574037868996
